,UserID,Name,Tweet,Mentions,Created At,Retweet,Likes,Location
88,JmPradep,Pradep Jm,"@BjpBiplab: Took part in a Bike Rally along with beloved karyakartas at Agartala.

Urged people to strengthen PM Shri @narendramodi Ji's…","['Biplab Kumar Deb', 'Narendra Modi']",2022-08-19 15:34:38+00:00,1,0,
89,Priyank30065833,Priyanka Jain,@ram_lg: #AzadiKaAmritMahotsav #jaljivanmission #HarGharTiranga #hargharjal #RakshaBandhan @jal_mp @BVS_ISA @5100Rhcf @HadaKaruna @Rajen…,"['RLGupta', 'MP Jal Nigamᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ', 'Bharati Vikas Sansthan', '@RHCF_5100', 'Karuna Nidhan Singh Hada']",2022-08-19 15:34:37+00:00,1,0,
90,ClubJeelan,Jeelan Fans Club Official,"@djeelanbasha: #HappyIndependenceDay 
#HappyIndependenceday2022 
#azadikaamritmahotsav2022 
#HarGharTiranga https://t.co/077FSsV2ck",['D.Jeelan(Dadagari)'],2022-08-19 15:34:33+00:00,1,0,भारत
91,ClubJeelan,Jeelan Fans Club Official,"@djeelanbasha: #HarGharTiranga 
#HappyIndependenceDay https://t.co/wnJ4KyIWEf",['D.Jeelan(Dadagari)'],2022-08-19 15:34:29+00:00,1,0,भारत
92,JmPradep,Pradep Jm,@BjpBiplab: Took part in a 'Prabhat Feri' to strengthen beloved PM Shri @narendramodi Ji's #HarGharTiranga campaign as a part of Azadi K…,"['Biplab Kumar Deb', 'Narendra Modi']",2022-08-19 15:34:27+00:00,1,0,
93,NykbilaspurHP,NYK_BILASPUR_HP,"@NSSSAMWB: #HappyIndependenceDay celebtated NSS &amp; NCC Unit of Shree Agrasen Mahavidyalaya, Dalkhola, Uttar Dinajpur, W.B.
#azadikaamritm…","['NSS Unit-I, Shree Agrasen Mahavidyalaya,WB']",2022-08-19 15:34:21+00:00,1,0,
94,NykbilaspurHP,NYK_BILASPUR_HP,"@DatiaNyk: Independence day celebration at nyks datia mp
आज़ादी का अमृत महोत्सव
@ianuragthakur @YASMinistry @Nyksindia @arunednyks @nyks…","['NykDatia', 'Anurag Thakur', 'YAS Ministry', 'NYKS India', 'Arun Singh ED NYKS']",2022-08-19 15:34:12+00:00,1,0,
95,sandeep48024393,sandeep,"@SMGHaryana: #SaintDrMSG का 11वाँ #रूहानी_पत्र 

#SpiritualLetter #गुरू_की_चिट्ठी #GuruKiChitthi #RuhaniChitthi #11ThLetterByMSG #DeraSa…",['SMG Haryana'],2022-08-19 15:34:10+00:00,1,0,
96,sandeep48024393,sandeep,@DSSNewsUpdates: सभी साध संगत को बताते हुए अत्यंत प्रसन्नता हो रही है कि हमारे प्यारे सतगुरु संत डॉ गुरमीत राम रहीम सिंह जी इन्सां जी ने…,['Dera Sacha Sauda'],2022-08-19 15:34:04+00:00,1,0,
97,NARENDR57277742,NARENDRA MODI,"@Rushikeshmla: जय हिंद

#harghartiranga🇮🇳
#aajadikaamritmahotsavindia🇮🇳 
#independenceday https://t.co/gNVXOxbGm5",['Rushikesh Patel'],2022-08-19 15:34:01+00:00,1,0,
98,NykbilaspurHP,NYK_BILASPUR_HP,"@NSeraikella: YCDC, Swachta Pakhwada, Plantation alongwith #HarGharTiranga Campaign being organised in all  blocks of Seraikella Jharkha…",['Nehru Yuva Kendra Seraikella'],2022-08-19 15:33:54+00:00,1,0,
99,ZavierIndia,Zavier,"@OriginsOfIndia: “Leaving the Island of Ceylon and sailing westerly, you reach the subcontinent of greater India, the noblest and riches…",['Bhāratvarṣam'],2022-08-19 15:33:53+00:00,1,0,"Bengaluru, India"
100,manojkumartah_,Manoj Kumar Tah,@MPKandhamal: ତଥା #HarGharTiranga କାର୍ଯ୍ୟକ୍ରମ ସ୍ଥାନୀୟ ଅଞ୍ଚଳର ଜନସାଧାରଣଙ୍କ ପ୍ରତ୍ଯକ୍ଷ ଯୋଗଦାନକ୍ରମେ ପାଳିତ ହୋଇଯାଇଛି। https://t.co/18vri8MV2K,['Office of Achyuta Samanta'],2022-08-19 15:33:53+00:00,1,0,
101,Vipul_Rathod54,Vipul Rathod 🇮🇳,@DrPrashantkorat: वैश्विक नेता और देश के सर्वाधिक लोकप्रिय प्रधानमंत्री श्री @narendramodi जी के कुशल नेतृत्व में 13 से 15 अगस्त के दौरा…,"['Dr. Prashant Korat', 'Narendra Modi']",2022-08-19 15:33:52+00:00,1,0,"Vapi, Gujarat"
102,Chethan75485291,Chethan Babu,@PawanKalyan: Our Tricolour National Flag has always been an integral part of JanaSena’s campaigns and struggle for peoples issues. I sa…,['Pawan Kalyan'],2022-08-19 15:33:51+00:00,1,0,
103,mahendr80157937,mahendra kumar,@DproSultanpur: #HarGharTiranga #MEDIACOVERAGE @CdoSultanpur @SultanpurDm @uppanchayatiraj https://t.co/VeCY0cE5uK,"['DPRO Sultanpur', 'CDO Sultanpur', 'DM Sultanpur', 'Panchayati Raj Department, GoUP']",2022-08-19 15:33:50+00:00,1,0,
104,bookreadersluv,Writers and Authors,"@djeelanbasha: #HappyIndependenceDay 
#HappyIndependenceday2022 
#azadikaamritmahotsav2022 
#HarGharTiranga https://t.co/077FSsV2ck",['D.Jeelan(Dadagari)'],2022-08-19 15:33:47+00:00,1,0,
105,Chethan75485291,Chethan Babu,"@PawanKalyan: In every ‘JanaSena’ meeting we all take pride in holding our ‘Tricolour flag’.
#HarGharTiranga
@AmritMahotsav https://t.co…","['Pawan Kalyan', 'Amrit Mahotsav']",2022-08-19 15:33:47+00:00,1,0,
106,sandeep48024393,sandeep,"@OfficialMSGfc: The sacred #11ThLetterByMSG , unfolded with abundant joy , on the occasion of #RakshaBandhan , #SaintDrMSG sent his altr…",['MSG Fan Club'],2022-08-19 15:33:46+00:00,1,0,
107,manojkumartah_,Manoj Kumar Tah,@MPKandhamal: କନ୍ଧମାଳ ସଂସଦୀୟ କ୍ଷେତ୍ର ଅନ୍ତର୍ଗତ ବିଭିନ୍ନ ଅଞ୍ଚଳରେ ମାନ୍ୟବର କନ୍ଧମାଳ ସାଂସଦ ଡ. ଅଚ୍ୟୁତ ସାମନ୍ତଙ୍କ ଦିଗଦର୍ଶନକ୍ରମେ ୭୬ତମ ସ୍ବାଧିନତା ଦିବ…,['Office of Achyuta Samanta'],2022-08-19 15:33:45+00:00,1,0,
108,Chethan75485291,Chethan Babu,"@PawanKalyan: I salute to my Nation &amp; my Heartfelt gratitude to our freedom fighters for their supreme sacrifices.

@AmritMahotsav 
#Har…","['Pawan Kalyan', 'Amrit Mahotsav']",2022-08-19 15:33:45+00:00,1,0,
109,sahenounabedal1,sahenoun abedallah,"@AhmedKhabeer_: When bulldozers flatten homes,
where do we fly the Tricolour? 

Today the family of #JavedMohammad and @AfreenFatima136…","['Ahmed Khabeer احمد خبیر', 'Afreen Fatima']",2022-08-19 15:33:45+00:00,1,0,
110,bookreadersluv,Writers and Authors,"@djeelanbasha: #HarGharTiranga 
#HappyIndependenceDay https://t.co/wnJ4KyIWEf",['D.Jeelan(Dadagari)'],2022-08-19 15:33:35+00:00,1,0,
111,NykbilaspurHP,NYK_BILASPUR_HP,"@GadagNyks: Drawing competition was organised under Azadi ka amrut Mahotsav by NYK Gadag.
@Nyksindia 
@nykssouthzone 
@nykskarnataka 
@Y…","['Nehru Yuva kendra Gadag', 'NYKS India', 'RD NYKS Bangalore', 'NYKS KARNATAKA']",2022-08-19 15:33:32+00:00,1,0,
112,Sat47068331,Sat,@PlasticMenace: We’re staring at an imminent enslavement! It is not a #HappyIndependenceDay if we don’t stop damaging our present and fu…,['Plastic Menace'],2022-08-19 15:33:28+00:00,1,0,
113,JamiSiddharth,Jami Siddharth,"@PawanKalyan: In every ‘JanaSena’ meeting we all take pride in holding our ‘Tricolour flag’.
#HarGharTiranga
@AmritMahotsav https://t.co…","['Pawan Kalyan', 'Amrit Mahotsav']",2022-08-19 15:33:25+00:00,1,0,
114,sandeep48024393,sandeep,"@DSSNewsUpdates: Our #Tiranga is a souvenir of unity in diversity. Following Saint Dr. @Gurmeetramrahim Ji Insan's guidance, we all shou…","['Dera Sacha Sauda', 'Dr.GURMEET RAM RAHIM']",2022-08-19 15:33:24+00:00,1,0,
115,JmPradep,Pradep Jm,"@BjpBiplab: Glad to meet Former Speaker of Tripura Assembley and MLA Shri Rebati Mohan Das at my residence in Agartala. 

Presented him…",['Biplab Kumar Deb'],2022-08-19 15:33:23+00:00,1,0,
116,NykbilaspurHP,NYK_BILASPUR_HP,"@YuvaGurdaspur: #HarGharTiranga
#NYKGurdaspur @Nyksindia
@nyksPunjabCHD @NITKM2021 @ianuragthakur https://t.co/cq4E31Xpto","['NEHRU YUVA KENDRA GURDASPUR', 'NYKS India', 'NYKS PUNJAB & CHANDIGARH', 'Nitesh Kumar Mishra', 'Anurag Thakur']",2022-08-19 15:33:18+00:00,1,0,
117,JamiSiddharth,Jami Siddharth,"@PawanKalyan: I salute to my Nation &amp; my Heartfelt gratitude to our freedom fighters for their supreme sacrifices.

@AmritMahotsav 
#Har…","['Pawan Kalyan', 'Amrit Mahotsav']",2022-08-19 15:33:15+00:00,1,0,
118,NykbilaspurHP,NYK_BILASPUR_HP,"@NYKDarrangAssam: #AzadiKaAmritMahotsav 
#HarGharTiranga 
@Nyksindia @YASMinistry 
#Nykdarrang
#assam https://t.co/noRSexx5Ll","['Nehru Yuva Kendra Darrang(Assam)', 'NYKS India', 'YAS Ministry']",2022-08-19 15:33:11+00:00,1,0,
119,muthulakshmip9,muthulakshmi p,@Nyksindia: नेहरू युवा केंद्र राजसमंद के निर्देशन पर स्वामी विवेकानंद युवा मंडल एवं स्वच्छ केलवा स्वतंत्रता दिवस आजादी के अमृत महोत्सव प…,['NYKS India'],2022-08-19 15:33:10+00:00,1,0,"Krishnagiri District,Tamilnadu"
120,ShubhamNakoti3,Shubham Nakoti,@Iqbal58720506: #HarGharTiranga https://t.co/0yWhJhPIUP,['Iqbal'],2022-08-19 15:33:03+00:00,1,0,
121,NARENDR57277742,NARENDRA MODI,"@Rushikeshmla: 20 crore flags, 5 crore selfies!

#Tiranga: Uniting our nation despite its immense diversity.

With #HarGharTiranga campa…",['Rushikesh Patel'],2022-08-19 15:32:58+00:00,1,0,
122,gadekal2020,Nagaraja Gadekal,"@XpressBengaluru: #IndiaAt75 
#HarGharTiranga 

We at @XpressBengaluru happy to reach out @DgpKarnataka , @masaleemips &amp; other staff at…","['TNIE Karnataka', 'TNIE Karnataka', 'DGP KARNATAKA', 'M A Saleem IPS']",2022-08-19 15:32:54+00:00,1,0,"Bengaluru South, India"
123,Priyank30065833,Priyanka Jain,"@jal_mp: “Freedom in True Sense”

@JalnigamMd 
@jaljeevan_
#10YearsOfMPJalNigam 
#MPJalNigam #HarGharTiranga #GovernmentofMP #MinistryOf…","['MP Jal Nigamᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ', 'MD Jalnigam MadhyaPradesh', 'Jal Jeevan Mission I #HarGharJalUtsav']",2022-08-19 15:32:53+00:00,1,0,
124,Arv_ind_sharma,Arvind Sharma #HamaraAppNaMoApp,"देशभक्ति की एक अलग मिसाल,
इन युवाओं के जज्बे को सलाम,,

प्रधानमंत्री जी के #HarGharTiranga अभियान की अपील पर अपनी कार को तिंरगामय करवा निकल पड़े जन जन तक देश भक्ति के भाव पहुंचाने के लिए।
#HamaraAppNamoApp https://t.co/JpjlUmKQ5u https://t.co/J4yzC3AGO2",[],2022-08-19 15:32:52+00:00,0,0,
125,Rajksjt,Raj Gautam,"@DarshanNarang5: Thank you so much Guru ji for such a beautiful day, मुझे आशीर्वाद डिजेए की आज का दिन अच्छा जाए और मैं अंजाने में भी कि…",['Darshan Narang'],2022-08-19 15:32:39+00:00,1,0,Kasganj
126,IslamDar6,Islam Dar,@Iqbal58720506: #HarGharTiranga https://t.co/0yWhJhPIUP,['Iqbal'],2022-08-19 15:32:33+00:00,1,0,
127,36_saroj,Boss Gamer,"@AakashKadam_AK: स्वातंत्र्याचा अमृतमहोत्सव साजरा करत 15 ऑगस्ट 2022 रोजी बाईक रॅलीचे आयोजन करण्यात आले.
#harghartiranga  #aazadikaamritm…",['Aakash Kadam'],2022-08-19 15:32:32+00:00,1,0,
128,JmPradep,Pradep Jm,@BjpBiplab: Member of the State Legislative Assembly and my colleague in the party Sh.Subhash Das visited my residence on the occasion o…,['Biplab Kumar Deb'],2022-08-19 15:32:20+00:00,1,0,
129,2177smit,Smita Tarkasband,"@HinduJagrutiOrg: #Redbubble_Insults_Tiranga 

We urge @DrSJaishankar to urgently speak to his Australian counterpart &amp; urge them to ins…","['HinduJagrutiOrg', 'Dr. S. Jaishankar']",2022-08-19 15:32:20+00:00,1,0,
130,2177smit,Smita Tarkasband,"@Shambhu_HJS: 🇮🇳🚩🇮🇳🚩🇮🇳🚩🇮🇳🚩🇮🇳🚩🇮🇳🚩🇮🇳

ध्वज संहिता का पालन कर #Tiranga
का किसी भी तरह से अवमान ना हो इसलिए @HinduJagrutiOrg सभी देश भक्तों…","['🚩Shambhu 🇮🇳 ©', 'HinduJagrutiOrg']",2022-08-19 15:31:54+00:00,1,0,
131,RawatVijy,Vijy Rawat,@Iqbal58720506: #HarGharTiranga https://t.co/0yWhJhPIUP,['Iqbal'],2022-08-19 15:31:41+00:00,1,0,
132,Neha_Kumari_5,Neha Kumari,"@metro_india: 21 cities, 31 stores, One Nation 

METRO extends #HarGharTiranga to #HarStoreTiranga!

75 humble #Kirana owners invited to…",['METRO Wholesale India'],2022-08-19 15:31:40+00:00,1,0,"Dulhin Bazar, India"
133,AnjitaHindu,अंजिता बिष्ट,@VinayPa46934808: Let's come forward and contribute our part in pinning our Indian flag and putting a selfie with it. https://t.co/bDsQv…,['Vinay Pandey'],2022-08-19 15:31:39+00:00,1,0,जंबूद्वीप 
134,2177smit,Smita Tarkasband,"@HinduJagrutiOrg: Flex exhibition on the life history of revolutionaries held at schools in Nashik, Maharashtra. 

The motive of this ex…",['HinduJagrutiOrg'],2022-08-19 15:31:28+00:00,1,0,
135,sandeep48024393,sandeep,"@DSSNewsUpdates: Our National Flag is a symbol of our freedom and pride, marked by the sacrifices that our brave heroes have made to def…",['Dera Sacha Sauda'],2022-08-19 15:31:21+00:00,1,0,
136,vinay_pinninti,Vinay,@PawanKalyan: Our Tricolour National Flag has always been an integral part of JanaSena’s campaigns and struggle for peoples issues. I sa…,['Pawan Kalyan'],2022-08-19 15:31:07+00:00,1,0,"Rajahmundry, India"
137,MonishK53006492,Monish Kumar,@ms668591: @SayimaKhaliq @AmitShah @ghulamnazad @DrJitendraSingh @ArvindKejriwal @drhinabhat @PiyushGoyal @arunjaitley @rajnathsingh @PM…,"['Mohsin Sheikh', 'SAYIMA KHALIQ', 'Amit Shah', 'Ghulam Nabi Azad', 'Dr Jitendra Singh', 'Arvind Kejriwal', 'Dr Hina Shafi Bhatt', 'Piyush Goyal', 'Arun Jaitley', 'Rajnath Singh']",2022-08-19 15:31:02+00:00,1,0,
138,MaheshwariBai,Maheshwari Bai,@PawanKalyan: Our Tricolour National Flag has always been an integral part of JanaSena’s campaigns and struggle for peoples issues. I sa…,['Pawan Kalyan'],2022-08-19 15:30:25+00:00,1,0,
139,MaheshwariBai,Maheshwari Bai,"@PawanKalyan: In every ‘JanaSena’ meeting we all take pride in holding our ‘Tricolour flag’.
#HarGharTiranga
@AmritMahotsav https://t.co…","['Pawan Kalyan', 'Amrit Mahotsav']",2022-08-19 15:30:23+00:00,1,0,
140,manojkumartah_,Manoj Kumar Tah,@kissfoundation: #HarGharTiranga movement was celebrated with much zeal and vigour at KISS campus. Catch a glimpse of the lively perform…,['KISS - Kalinga Institute of Social Sciences'],2022-08-19 15:30:22+00:00,1,0,
141,siddharthnagpol,SiddharthnagarPolice,@hapurpolice: आजादी की 75वीं वर्षगांठ के उपलक्ष्य में मनाये जा रहे आज़ादी का अमृत महोत्सव के क्रम में #HarGharTiranga अभियान के तहत स्कू…,['HAPUR POLICE'],2022-08-19 15:29:56+00:00,1,0,S.P. Siddharthnagar
142,VinodVe06057716,Vinod Verma,"@Safiyam49937636: As our 𝗙𝗹𝗮𝗴 flies free in the wind in its 𝟳𝟱𝘁𝗵 𝘆𝗲𝗮𝗿 - Young &amp; Old savour truly what 𝗙𝗿𝗲𝗲𝗱𝗼𝗺 is!!
#HarGharTiranga
#Azad…",['Safiyamohammad'],2022-08-19 15:29:04+00:00,1,0,
143,RahulVerma1971,Rahul Verma,"@JANNATEKASHMI13: On the occasion of 75 years of Independence, let's bring our nation’s identity, the Indian national flag to our homes…",['JANNAT_E_KASHMIR'],2022-08-19 15:29:00+00:00,1,0,
144,RahulVerma1971,Rahul Verma,@JANNATEKASHMI13: This time the tricolour will not wave with wind but with our breaths. Celebrate the nectar Festival of independence Th…,['JANNAT_E_KASHMIR'],2022-08-19 15:28:56+00:00,1,0,
145,MirShah99066985,Mir Shahbaz,"@trishakticorps: “Not Every Warrior is Human”

The K9 #warriors of #TrishaktiCorps contributing their part to #HarGharTirangaCampaign as…",['Trishakticorps_IA'],2022-08-19 15:28:46+00:00,1,0,
146,Rajksjt,Raj Gautam,@Official_Adyy_: शहीदों के बलिदान को व्यर्थ न जाने दे हमें मातृभूमि के प्रति प्यार होना चाहिए हमेशा  तिरंगे का सम्मान करना चाहिए आइए इस…,['Neeru Tyagi'],2022-08-19 15:28:41+00:00,1,0,Kasganj
147,Rajksjt,Raj Gautam,"@KirtiChaudhary1: नमन है, MSG आप जी को जो हममें देशभक्ति की लौह जलाई और आजादी का 75वां #AmritMahotsav
में #HarGharTiranga
 फहराने का सं…",['Kirti Chaudhary'],2022-08-19 15:28:34+00:00,1,0,Kasganj
148,botanist_99,Damini Sharma,"@AtriSahil: @OfficeOfLGJandK Sir hum bhi isi UT ke hain. Hamari aur bi dekho #FAA
#ReleaseFAAselectionlist 
#JusticeForMeeitoriousCandid…","['SahiL Indian', 'Office of LG J&K']",2022-08-19 15:28:18+00:00,1,0,
149,JmPradep,Pradep Jm,@BjpBiplab: মাননীয় প্রধানমন্ত্রী নরেন্দ্র মোদী জির আহবানে হর ঘর তিরঙ্গা যাত্রা সফল করতে আজ আগরতলা গান্ধী মূর্তির পাদদেশ থেকে জাতীয় পতা…,['Biplab Kumar Deb'],2022-08-19 15:28:02+00:00,1,0,
